$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
3.098,1.294,3.16,3.315,9.499,3.468,2.11,2.192,2.301,11.136,3.199,4.289,2.397,2.221,2.119,3.056,4.967,3.03,2.321,2.819,2.981,3,2.043,3.791,3.503,3.852,2,71.824,13.36,577.125,0.536
2.393,2.068,4.252,2.36,9.699,3.342,1.137,2.269,2.071,77.513,1.419,3.259,1.95,1.919,2.487,4.041,2.993,4.358,2.665,1.587,4.717,3,2.4,3.038,3.642,3.06,2,524.917,25.007,11895.975,0.804
2.433,3.87,3.173,2.072,7.797,3.739,1.537,1.68,2.607,38.971,2.437,4.126,1.896,2.856,2.735,3.863,3.363,3.79,1.739,2.538,3.022,3,5.798,3.647,3.035,3.292,2,116.121,15.72,1853.124,1.609
2.533,2.582,3.908,2.456,5.526,1.209,2.942,2.617,4.219,276.909,3.976,3.142,1.8,1.547,2.848,5.169,4.588,2.032,1.705,2.432,4.406,3,2.198,3.452,3.983,3.097,2,1152.305,30.227,7802.186,1.072
3.941,2.597,3.341,2.567,8.052,2.942,4.066,2.775,4.402,46.356,3.181,4.361,4.871,1.188,2.918,4.081,4.157,3.277,2.915,3.049,3.655,3,2.534,3.46,2.76,3.126,2,299.122,20.492,1192.233,0.536
3.757,1.386,3.034,3.601,7.359,2.869,2.043,1.934,1.078,14.743,2.589,3.708,1.49,2.351,2.607,4.776,4.861,4.391,2.598,1.602,2.382,3,5.225,3.075,5,3.915,2,83.322,13.956,320.1,0
2.268,3.34,3.195,2.019,5.703,3.253,4.934,4.193,2.817,59.376,3.372,3.907,4.505,2.497,2.968,1.204,3.103,2.14,2.907,1.147,4.933,3,1.363,3.608,3.866,3.495,2,320.864,21.491,1620.791,0
2.712,3.255,4.314,2.056,7.223,3.705,2.593,1.991,1.072,142.848,3.698,3.069,1.314,1.59,2.79,2.832,3.037,3.45,3.066,1.236,4.614,3,2.729,3.265,3.436,3.279,2,882.181,30.722,17051.358,0
2.21,5.387,3.13,2.454,7.194,3.54,3.983,2.241,2.57,52.327,3.298,3.478,1.93,2.417,2.918,3.991,4.203,2.596,1.359,4.388,5.847,3,3.952,3.237,3.434,3.281,2,271.238,19.628,1190.951,1.072
2.186,1.959,4.388,2.067,6.573,3.665,1.636,5.235,4.595,58.463,3.625,4.546,2.344,1.037,2.812,4.119,4.552,4.052,2.677,4.525,4.862,3,2.245,3.409,2.868,3.435,2,307.056,19.99,1966.01,1.072
2.02,2.02,4.783,2.122,5.901,3.265,2.824,3.456,2.048,28.329,3.964,3.901,1.358,2.286,2.194,4.876,4.209,2.029,3.002,4.503,2.461,3,1.483,3.91,3.659,3.348,2,128.988,15.828,444.926,0
2.907,2.883,3.157,2.443,5.262,3.081,3.93,1.446,3.319,15.042,1.204,3.988,3.558,1.676,2.978,2.381,2.335,4.744,3.392,1.29,5.298,3,2.5,3.017,3.283,3.344,2,142.238,16.756,1854.138,0.268
2.766,4.642,3.362,2.442,8.088,3.948,4.924,2.831,4.16,202.424,1.243,3.173,3.558,1.487,2.633,4.978,4.627,3.947,1.735,1.383,2.607,3,4.175,3.101,2.113,3.058,2,869.571,28.473,5726.99,1.34
2.232,2.666,3.253,2.599,6.272,2.651,1.844,3.799,1.06,21.66,1.87,4.684,2.653,2.531,2.656,1.269,3.179,2.691,2.179,1.385,3.625,3,5.394,3.613,3.736,3.196,2,62.818,13.197,777.614,0.536
2.357,1.119,3.26,2.025,6.254,3.262,2.046,3.758,2.679,47.671,3.551,3.535,4.692,1.634,2.211,5.082,4.227,2.761,3.889,2.889,2.818,3,4.71,3.143,3.18,3.863,2,114.495,15.505,823.157,0
2.414,1.223,3.618,2.898,8.866,3.86,1.931,1.384,2.638,341.907,2.908,4.093,1.762,3.173,2.822,3.755,4.793,2.395,1.597,4.143,2.072,3,2.668,3.312,3.767,3.855,2,639.216,25.287,9356.229,1.609
2.67,2.625,4.246,2.091,9.077,3.587,4.87,3.072,1.395,373.41,3.992,4.783,3.859,1.853,2.662,2.7,4.728,3.869,3.568,1.138,2.062,3,3.138,3.046,4.045,3.261,2,914.016,29.318,4366.729,0
2.498,1.817,4.145,2.803,7.891,2.267,3.935,5.017,2.077,200.172,2.893,4.156,2.583,2.103,2.712,1.566,3.728,2.35,3.015,1.037,2.321,3,2.923,3.447,3.552,3.096,2,605.523,26.448,3744.501,0
2.145,2.802,3.388,2.833,8.524,2.78,1.762,1.935,3.685,59.081,1.863,3.043,2.736,2.413,2.223,5.307,3.542,2.523,2.901,4.308,2.415,3,5.555,3.192,3.016,3.027,2,188.753,17.782,1028.223,0.268
2.276,1.075,3.704,2.065,3.199,1.072,2.84,2.001,1.459,363.979,3.95,3.017,2.851,1.171,2.321,5.878,4.096,3.023,2.187,3.908,3.366,3,1.164,3.611,2.082,3.037,2,1472.571,34.441,17442.093,0.268
2.918,2.348,4.135,2.74,4.687,2.222,4.665,2.847,2.883,21.871,1.93,4.52,1.811,2.339,2.961,3.173,3.903,3.48,2.352,1.423,3.362,3,5.99,3.821,2.852,3.025,2,66.899,13.235,489.093,1.072
2.173,5.995,3.094,2.354,9.099,1.188,1.008,2.009,1.892,209.117,3.924,4.659,3.506,1.992,2.573,5.025,3.425,3.007,2.535,1.378,2.332,3,2.515,3.513,3.835,3.186,2,409.02,23.175,4918.63,1.072
3.029,3.391,3.839,2.19,8.48,3.995,2.402,2.447,1.792,198.145,1.748,4.589,3.38,2.177,2.948,5.856,3.739,2.927,3.375,3.157,3.345,3,4.583,3.57,4.244,3.357,2,630.137,25.496,3432.712,0
2.219,1.267,3.33,2.035,7.471,2.898,3.584,1.48,4.244,30.929,3.64,3.269,3.996,2.977,2.078,1.393,2.9,4.777,2.593,1.762,2.744,3,5.114,3.834,1.99,3.137,2,132.47,16.346,2164.308,0.536
2.66,1.584,3.328,2.075,4.668,1.419,3.648,1.502,4.345,312.107,1.984,3.67,2.587,1.987,2.657,5.846,3.932,4.502,1.272,2.303,4.483,3,1.133,3.3,3.408,3.179,2,2209.891,37.741,24498.318,1.34
2.115,1.092,4.592,2.123,9.06,2.301,4.987,4.528,2.55,314.9,1.79,3.996,4.332,1.878,2.633,5.74,4.898,2.991,2.434,3.836,4.816,3,1.162,3.96,4.542,3.431,2,1104.908,29.896,2606.632,0.804
2.342,3.287,3.042,4.592,6.029,2.614,1.094,1.573,2.959,33.865,3.373,4.075,1.96,2.203,2.918,4.424,3.13,3.323,2.662,2.087,4.689,3,2.744,3.627,3.11,3.051,2,116.193,15.602,2446.379,0.536
3.044,1.896,3.462,2.065,8.924,3.992,4.255,2.513,4.331,91.257,3.61,4.881,3.002,2.583,2.74,4.511,3.443,4.784,1.329,2.703,3.631,3,3.977,3.053,4.368,3.391,2,354.044,21.533,2851.601,1.609
2.572,1.264,4.035,2.443,6.887,2.262,4.06,4.54,1.826,14.082,2.394,4.082,3.794,3.747,2.993,1.046,4.798,4.332,2.861,2.391,3.341,3,4.137,3.082,4.829,3.47,2,56.665,12.439,111.781,1.072
2.324,4.322,4.017,2.166,8.728,1.573,4.245,1.078,4.1,32.006,1.441,3.305,3.219,2.046,2.945,5.153,2.527,3.486,2.47,1.281,3.996,3,4.469,3.997,4.462,3.739,2,177.559,17.701,912.555,1.34
2.444,1.345,3.282,2.996,8.51,3.486,1.947,3.425,3.569,127.531,1.229,4.961,3.189,2.894,2.635,2.448,3.539,4.364,3.054,2.351,3.186,3,4.836,3.642,4.875,3.378,2,306.628,20.671,3067.178,0
2.299,1.847,3.625,3.364,4.923,2.716,4.687,1.397,1.559,37.251,2.455,3.53,3.778,3.248,2.611,3.092,3.392,2.377,3.6,2.236,2.993,3,2.69,3.594,1.4,3.055,2,176.338,18.259,1245.683,0.268
2.595,1.219,3.404,2.587,6.741,3.141,4.172,1.759,4.409,43.218,1.706,4.521,3.993,2.859,2.953,3.597,4.466,2.803,1.262,3.944,3.06,3,4.699,3.357,2.881,3.962,2,125.776,15.453,944.735,1.609
2.381,2.802,3.399,2.769,3.866,2.459,2.039,1.179,2.204,233.898,3.855,3.156,2.865,2.334,2.593,3.72,4.079,4.369,2.113,1.534,2.451,3,3.382,3.1,3.922,3.122,2,588.194,25.612,10600.63,0
2.347,1.846,3.607,3.006,4.944,2.442,3.149,3.564,4.458,136.232,2.741,3.717,2.664,1.72,2.826,4.482,2.654,3.04,2.589,1.859,3.994,3,2.638,3.01,3.728,3.089,2,508.848,24.1,6365.172,0
2.046,1.939,3.745,2.202,8.031,2.985,4.309,1.138,4.869,32.686,2.341,3.005,4.953,3.492,2.628,3.958,2.918,2.351,2.337,4.824,3.786,3,1.186,3.658,4.175,3.757,2,114.638,15.106,545.156,0
2.055,5.929,3.411,3.313,7.848,3.516,2.945,1.209,3.526,113.258,1.47,3.222,2.644,1.885,2.77,5.181,4.555,2.457,2.567,3.746,2.232,3,4.256,3.879,4.917,3.961,2,457.841,22.651,967.603,0.268
2.112,3.677,3.923,2.805,7.338,3.322,2.232,4.507,4.384,29.721,2.196,4.007,2.766,2.607,2.881,4.895,3.279,2.115,3.518,3.664,2.825,3,1.368,3.594,4.947,3.701,2,166.145,16.724,364.475,0
2.227,1.621,4.652,2.129,7.07,2.734,2.464,4.3,4.546,49.846,3.01,3.023,1.374,2.99,2.713,3.365,3.476,3.009,1.829,2.073,2.903,3,1.383,3.192,2.546,3.556,2,206.951,18.798,3173.448,1.877
2.301,5.078,4.311,2.374,9.932,3.461,4.623,2.862,3.167,62.131,1.834,4.746,3.136,1.218,2.835,3.936,3.031,3.284,2.205,2.141,2.517,3,5.382,3.716,2.025,3.286,2,244.301,20.225,1296.803,1.072
2.355,4.487,3.025,4.465,9.611,2.978,3.248,3.211,1.077,41.511,2.931,4.957,1.15,3.857,2.703,4.708,4.035,2.114,1.045,4.77,2.071,3,1.816,3.74,4.616,3.098,2,92.802,14.36,239.011,1.609
2.505,1.591,3.26,2.474,5.291,3.628,3.08,2.385,3.645,116.066,3.142,4.002,1.758,1.426,2.727,3.731,2.384,2.887,3.869,1.408,5.498,3,4.883,3.252,1.898,3.774,2,704.32,27.32,13873.564,0.536
2.964,3.273,3.322,2.096,7.036,3.408,1.317,2.726,3.268,175.584,3.799,3.117,1.807,2.018,2.881,3.542,2.032,2.157,2.238,2.335,2.956,3,4.504,3.387,2.748,3.427,2,715.246,27.996,14473.126,0
2.42,1.394,3.909,2.693,7.706,3.148,4.365,3.994,4.034,236.152,2.904,4.6,4.273,2.348,2.693,3.796,4.731,3.979,2.675,3.679,4.063,3,1.197,3.468,2.017,3.225,2,1017.215,29.399,5424.375,0.804
2.399,3.467,3.235,2.179,9.569,2.464,3.534,4.648,2.042,93.552,3.701,4.011,4.525,1.956,2.457,5.205,4.278,4.275,1.659,4.537,3.004,3,2.721,3.165,3.779,3.481,2,226.312,18.69,825.924,1.609
2.335,2.66,4.296,2.749,7.996,3.045,4.543,2.536,4.075,278.39,3.382,3.194,4.025,1.319,2.903,4.358,3.759,4.402,2.588,1.341,3.553,3,2.096,3.74,1.157,3.29,2,1447.995,34.248,15689.884,1.34
2.124,2.078,4.102,2.584,3.569,2.741,1.024,1.934,2.37,160.418,3.946,3.174,2.27,1.717,2.879,2.163,4.062,4.467,3.722,3.36,2.026,3,3.065,3.198,1.112,3.741,2,470.342,24.409,10828.387,0.536
2.772,5.076,3.276,2.388,4.066,3.7,2.432,1.134,4.885,103.142,1.545,3.277,1.469,1.992,2.89,4.977,3.437,2.944,2.893,2.284,3.305,3,5.216,3.699,4.781,3.65,2,591.793,24.718,3186.414,0.268
2.516,1.557,3.095,2.41,6.341,2.017,1.072,2.333,3.035,97.813,3.288,4.789,3.716,1.797,2.375,3.206,1.358,3.315,2.349,1.712,3.03,3,2.643,3.473,4.322,3.001,2,234.448,19.809,7234.48,0.536
2.082,2.466,3.345,2.833,7.115,3.692,4.191,2.92,4.294,199.715,2.893,3.352,1.112,3.618,2.423,1.841,3.962,3.122,2.027,1.545,2.432,3,4.319,3.67,4.496,3.691,2,697.813,26.155,5138.374,0
2.536,3.184,3.506,3.2,7.22,2.723,4.277,5.462,1.483,96.486,2.745,4.93,3.884,2.969,2.812,5.061,3.608,2.376,1.64,1.526,2.01,3,1.054,3.503,4.779,3.06,2,210.565,18.742,565.911,1.609
2.84,1.046,4.202,3.552,8.111,2.267,3.257,5.007,4.14,94.181,3.135,3.973,2.99,2.702,2.978,4.568,4.597,3.101,3.388,1.394,4.558,3,1.962,3.654,2.744,3.778,2,468.98,23.694,2116.533,0.268
4.593,1.489,4.078,2.892,9.737,3.231,1.84,1.552,1.99,12.748,3.048,3.601,3.435,2.851,2.933,2.172,3.338,2.152,3.92,2.154,5.809,3,1.666,3.669,4.728,3.522,2,77.367,13.838,780.533,0
2.776,2.736,3.703,2.318,8.015,2.577,3.544,1.597,4.263,29.038,2.799,3.09,2.168,3.142,2.007,1.299,4.645,3.899,2.029,1.088,3.131,3,3.278,3.208,2.799,3.687,2,204.046,18.528,2117.655,0
2.686,4.653,4.709,2.604,9.617,1.862,4.06,1.244,1.789,72.935,3.602,3.286,4.09,2.98,2.871,2.747,4.873,2.271,3.625,1.878,3.182,3,5.34,3.522,4.793,3.413,2,165.015,17.449,304.179,0.536
3.016,5.041,3.101,3.555,6.173,3.612,3.601,3.2,2.931,55.695,3.662,4.615,1.01,1.54,2.783,5.586,2.706,2.342,2.362,2.744,2.383,3,1.992,3.592,1.615,3.11,2,290.087,21.145,2418.992,1.072
3.058,2.339,3.923,3.064,8.999,3.767,1.72,3.772,4.576,142.079,1.13,4.754,1.511,1.897,2.444,5.935,3.344,2.178,1.272,2.44,2.528,3,1.833,3.398,4.293,3.052,2,420.777,22.489,6526.657,1.609
2.138,2.085,3.16,2.613,6.066,3.385,3.056,1.725,4.654,132.686,1.653,4.168,4.147,2.918,2.246,4.447,4.546,3.981,2.394,2.507,3.109,3,3.421,3.74,4.116,3.672,2,482.8,23.498,3477.354,0.536
3.082,3.361,4.351,2.03,4.176,1.732,2.629,2.206,1.852,104.498,1.492,3.868,3.216,1.099,2.635,5.589,4.946,3.809,1.424,3.384,2.077,3,2.298,3.614,4.67,3.28,2,399.207,22.052,1574.562,2.413
2.848,2.391,3.085,3.904,8.579,2.051,4.34,2.087,4.073,125.608,3.216,3.37,2.483,1.37,2.212,5.475,4.468,4.589,2.928,4.103,3.494,3,2.315,3.518,4.822,3.666,2,676.879,24.999,1847.743,0
2.304,1.678,3.79,4.003,8.655,3.636,3.857,1.315,1.271,212.789,1.429,4.497,3.584,1.573,2.797,3.884,2.472,2.849,2.791,2.437,2.527,3,1.264,3.251,4.959,3.436,2,798.618,28.401,6615.923,0.536
2.199,1.168,4.166,3.252,6.841,2.253,2.477,1.867,1.614,124.286,2.137,3.905,2.367,3.481,2.87,2.111,4.831,4.811,2.825,2.001,4.858,3,4.61,3.209,4.416,3.694,2,347.935,21.269,3338.013,0.536
2.084,1.53,3.509,2.324,6.79,1.92,4.85,3.956,2.558,175.893,1.151,3.428,2.772,2.002,2.401,5.793,3.319,2.476,2.537,2.875,3.709,3,3.02,3.064,3.434,3.744,2,1170.718,32.056,4024.592,0.268
2.762,3.426,3.742,2.454,4.62,1.222,3.32,1.104,1.578,85.549,2.375,4.561,4.093,1.19,2.829,4.814,2.993,2.992,2.807,3.615,2.516,3,2.253,3.961,4.787,3.466,2,314.64,21.127,1343.085,1.072
2.787,1.119,3.48,3.317,7.746,3.005,3.244,2.442,3.354,373.798,2.295,4.543,4.736,2.028,2.959,5.572,4.358,2.256,1.73,2.653,2.102,3,5.929,3.484,4.157,3.18,2,381.013,21.644,2717.619,1.609
2.122,4.394,4.266,2.041,5.635,2.13,1.372,1.067,3.572,186.773,3.547,3.871,2.829,1.227,2.832,1.88,4.115,3.722,3.146,3.928,3.349,3,3.074,3.327,4.369,3.632,2,548.118,24.139,4888.077,0
2.198,4.521,3.375,2.143,6.661,3.645,1.147,2.515,4.138,21.519,1.325,3.969,3.393,1.281,2.589,3.929,4.411,4.826,2.048,2.928,4.93,3,5.577,3.261,2.599,3.898,2,113.028,15.247,1213.924,0.268
4.602,1.931,3.066,3.409,7.587,3.31,4.555,1.679,1.68,56.756,2.473,3.079,4.787,3.85,2.971,4.966,4.185,3.517,1.912,1.142,3.989,3,3.103,3.364,4.201,3.063,2,290.405,20.599,1176.254,1.072
2.479,1.346,4.422,2.815,8.562,2.405,3.905,1.406,3.791,266.412,2.593,3.36,4.191,2.127,2.968,3.448,4.495,2.31,3.02,2.32,2.689,3,5.483,3.657,1.666,3.945,2,467.125,23.803,5991.32,0.536
2.046,1.786,3.18,4.215,8.191,3.611,1.376,2.285,2.01,77.581,1.354,3.853,3.01,2.089,2.117,5.909,4.339,3.723,1.543,4.136,3.435,3,2.402,3.346,4.816,3.364,2,181.373,17.294,1840.316,1.34
2.473,1.651,4.578,2.552,4.881,1.591,2.809,2.612,4.202,84.743,1.248,4.302,1.849,1.015,2.681,3.658,3.852,3.41,3.422,4.656,5.273,3,2.713,3.455,4.865,3.228,2,454.473,22.328,1918.817,1.072
2.665,4.19,3.23,3.846,7.508,3.755,3.261,1.04,1.487,256.527,3.764,4.511,2.014,2.57,2.918,4.009,3.909,3,3.023,1.799,3.494,3,1.808,3.528,3.58,3.624,2,1535.026,34.188,10541.587,0
2.089,3.079,3.84,4.532,6.099,3.227,4.638,1.898,1.802,241.906,3.061,3.748,1.72,1.133,2.956,5.611,4.718,2.547,2.263,4.23,3.83,3,1.201,3.854,2.099,3.918,2,1091.366,30.391,5645.883,0.268
2.484,1.818,3.72,2.838,3.456,2.648,1.79,5.146,1.816,70.16,3.963,4.037,2.07,1.218,2.483,4.561,4.796,2.715,1.741,3.434,4.735,3,3.853,3.438,3.531,3.242,2,164.992,17.212,1415.645,1.609
3.561,1.2,4.645,4.028,9.366,3.747,4.904,4.077,2.633,99.592,1.886,4.984,1.309,1.157,2.839,3.248,4.905,3.033,1.649,1.924,4.046,3,4.353,3.856,4.606,3.352,2,351.36,21.289,1684.036,2.145
2.554,2.375,3.497,2.45,9.999,2.397,3.723,5.984,4.11,307.942,3.99,3.305,1.341,2.49,2.755,5.747,1.84,2.029,1.928,1.498,4.402,3,4.069,3.72,3.457,3.047,2,877.871,28.817,7091.558,1.072
3.15,1.977,3.189,2.313,8.425,2.576,1.887,1.445,1.744,181.491,2.776,4.104,4.459,3.316,2.392,5.307,3.648,3.244,2.863,1.969,4.388,3,1.361,3.712,4.876,3.677,2,675.79,26.609,6445.442,0.536
3.146,3.031,3.161,3.23,5.642,3.312,4.732,2.432,1.398,151.873,3.664,4.649,2.462,1.829,2.435,5.638,4.13,3.603,3.344,1.846,3.195,3,2.992,3.346,3.378,3.495,2,794.28,28.952,3576.517,0
2.046,1.248,4.577,4.589,8.377,1.798,1.802,1.229,3.231,251.751,2.831,3.924,2.365,1.501,2.61,3.334,4.81,2.556,2.898,2.016,2.67,3,4.245,3.038,1.122,3.144,2,261.199,20.391,8469.112,1.072
2.132,2.181,4.742,3.905,8.039,1.982,1.931,4.868,1.888,36.483,1.646,3.078,1.961,1.623,2.869,5.72,3.975,2.076,1.094,1.33,3.356,3,2.655,3.059,2.457,3.385,2,118.92,16.144,1233.232,2.413
2.46,2.524,3.314,2.822,6.37,1.975,4.681,1.06,2.945,245.987,1.797,4.038,4.879,1.963,2.997,4.546,3.377,2.02,3.266,2.222,3.763,3,5.016,3.756,4.465,3.804,2,626.755,25.697,2669.863,0.536
2.063,3.946,3.519,3.827,6.88,3.957,4.917,5.038,3.192,45.733,2.107,3.568,1.098,1.17,2.608,4.496,3.178,2.635,1.51,2.352,5.395,3,1.371,3.428,3.617,3.355,2,365.065,21.663,1896.021,1.072
2.402,2.502,3.703,2.701,4.816,2.592,3.423,3.761,2.453,126.874,3.311,3.683,3.094,1.395,2.14,5.775,4.292,4.924,2.556,1.484,2.531,3,2.521,3.027,1.708,3.069,2,889.885,30.49,4885.287,0.804
2.361,3.637,3.887,3.179,7.353,1.234,3.189,1.674,2.824,144.279,3.182,3.499,1.547,1.133,2.136,3.803,4.435,2.403,2.78,2.888,3.197,3,5.1,3.532,3.829,3.394,2,488.019,23.795,2493.153,0
3.038,3.091,4.639,2.692,8.945,3.28,1.726,5.38,4.943,18.696,2.072,4.032,3.427,1.068,2.231,5.977,4.362,3,3.864,3.21,2.796,3,1.005,3.357,4.129,3.256,2,111.698,14.853,239.874,0
2.156,2.17,3.602,2.59,7.754,2.622,4.303,1.066,3.565,272.709,1.771,4.191,3.622,2.705,2.28,5.704,4.027,3.604,2.235,2.067,2.079,3,2.095,3.29,2.601,3.684,2,1213.68,31.658,9189.55,0.536
2.237,4.227,4.381,4.652,6.923,1.494,2.18,3.338,2.842,53.256,2.677,3.025,1.116,1.47,2.973,3.327,4.935,3.87,3.813,1.307,3.361,3,3.233,3.168,4.282,3.653,2,190.441,17.861,813.208,0.536
3.069,1.02,4.321,2.332,5.671,3.079,2.803,2.914,4.737,30.125,3.208,4.677,3.031,1.228,2.273,4.704,4.625,4.648,2.724,4.844,5.393,3,4.142,3.913,2.1,3.014,2,122.293,15.478,1176.158,1.072
2.82,1.309,4.121,2.985,4.964,1.449,4.131,1.463,3.622,63.48,3.43,4.873,2.638,2.17,2.219,5.694,4.482,2.243,2.838,1.931,3.114,3,1.015,3.126,3.114,3.343,2,255.911,19.524,1556.25,2.145
2.249,4.841,3.818,4.407,8.442,3.914,1.738,1.493,4.759,43.104,3.05,4.585,2.389,2.652,2.723,4.87,4.956,2.349,3.404,1.709,5.122,3,3.726,3.248,4.739,3.485,2,92.713,14.15,552.64,0
2.274,2.363,3.601,2.228,8.289,3.702,4.73,2.001,4.324,100.127,3.152,3.461,2.347,2.217,2.851,4.341,1.31,4.363,1.416,3.813,2.594,3,3.045,3.207,2.811,3.752,2,429.222,23.147,5980.63,1.072
2.73,2.771,4.557,4.558,6.35,2.011,4.606,2.376,3.431,11.176,1.121,3.536,1.154,2.015,2.944,4.949,4.299,2.572,1.866,3.124,2.137,3,2.863,3.317,2.85,3.146,2,54.071,12.224,176.799,1.877
2.837,1.047,3.871,2.749,8.463,2.406,4.72,4.573,4.848,142.892,1.841,3.309,2.538,3.348,2.475,3.754,4.773,3.022,2.741,1.976,4.304,3,5.731,3.676,4.871,3.585,2,288.662,19.8,1161.403,0.268
3.477,2.502,3.315,3.278,8.636,1.016,2.484,1.576,4.964,31.897,2.076,4.923,4.213,1.455,2.37,5.094,3.212,4.741,2.642,1.466,3.965,3,3.699,3.981,3.956,3.07,2,104.413,15.024,1183.485,1.072
2.462,2.242,3.908,3.52,6.869,1.903,3.335,5.813,3.649,258.131,3.928,3.014,1.477,3.694,2.853,4.344,3.95,2.163,3.201,1.491,2.104,3,2.654,3.76,2.625,3.179,2,740.462,27.737,2744.588,0
3.539,3.086,3.41,2.81,7.861,2.579,2.241,1.428,4.608,374.281,1.248,3.088,3.383,1.681,2.886,4.956,4.502,2.244,2.788,1.321,5.589,3,4.609,3.287,4.333,3.401,2,1284.661,31.483,13900.29,0.268
2.649,3.126,3.126,2.187,5.375,3.803,3.495,4.633,4.048,25.081,2.764,3.776,4.914,3.367,2.381,5.097,4.878,3.807,2.882,3.338,5.84,3,3.228,3.375,2.71,3.124,2,112.568,15.371,393.306,0
4.005,1.995,3.136,3.155,4.143,3.511,4.013,5.356,4.861,101.853,2.6,4.083,2.195,3.098,2.398,5.506,4.942,2.42,3.328,1.917,2.666,3,1.553,3.706,3.653,3.139,2,641.365,25.238,1254.417,0
3.244,2.508,3.322,3.148,4.684,2.233,4.769,2.595,3.062,102.098,3.427,4.877,2.126,1.728,2.841,2.176,4.157,2.647,3.891,2.78,3.341,3,4.622,3.792,4.229,3.894,2,485.584,23.336,1401.429,0
2.444,3.119,3.408,2.683,9.818,2.078,1.036,4.794,1.43,19.096,2.816,4.611,3.924,1.849,2.903,3.603,1.88,2.807,2.4,1.98,4.27,3,4.837,3.218,2.613,3.493,2,64.1,13.537,637.21,0.536
3.032,2.479,4.039,2.604,6.297,3.875,2.538,2.421,3.793,40.885,3.986,4.765,3.656,1.97,2.92,3.557,4.458,4.932,1.603,1.538,2.583,3,5.722,3.219,2.83,3.501,2,89.147,14.33,1203.982,2.145
2.112,1.838,3.195,4.399,5.434,3.769,2.709,1.342,1.544,123.024,2.476,3.468,3.833,2.174,2.721,5.642,3.234,2.522,3.057,1.304,5.554,3,2.981,3.673,1.118,3.529,2,443.137,24.236,10912.821,0.268
2.466,3.153,4.99,2.698,9.086,3.023,3.255,1.785,4.11,271.395,3.067,3.201,1.617,1.788,2.946,3.285,3.308,4.079,2.423,2.882,2.749,3,4.714,3.08,3.028,3.091,2,547.409,24.439,9261.666,0.536
3.07,2.952,3.325,3.827,9.329,2.163,3.437,2.857,1.291,97.535,2.769,4.895,2.101,1.082,2.669,5.626,1.501,2.229,3.77,2.279,3.966,3,5.971,3.718,4.588,3.077,2,293.872,21.6,1296.33,0
