$Data,$aa,$acap,$aexp,$b,$cplx,$docu,$etat,$flex,$kloc,$ltex,$pcap,$pcon,$plex,$pmat,$pr,$prec,$pvol,$rely,$resl,$ruse,$sced,$site,$stor,$team,$time,$tool,<effort,<months,<defects,<risks
2.162,2.801,3.021,2.092,9.654,2.687,4.373,5.439,3.915,21.782,2.417,3.868,3.52,3.531,2.71,3.742,2.416,3.224,3.1,2.298,3.797,3,2.917,3.627,4.46,3.159,2,117.337,15.636,303.901,0
2.387,1.424,3.006,2.654,6.248,3.299,2.045,3.029,1.857,100.634,3.694,4.545,3.088,2.587,2.586,2.42,1.251,4.35,3.268,1.633,4.183,3,3.123,3.115,3.847,3.831,2,411.182,23.296,9314.901,0
4.153,1.935,4.785,2.754,7.733,3.725,2.933,4.284,3.884,13.949,3.052,4.422,1.76,3.472,2.36,1.136,1.253,4.335,2.269,1.698,2.387,3,1.188,3.956,4.001,3.774,2,110.676,15.513,1131.224,1.072
2.399,1.533,4.775,2.652,4.165,3.906,2.872,5.178,4.467,346.883,2.221,3.099,2.969,2.67,2.176,3.079,3.072,4.468,3.892,1.129,5.019,3,3.139,3.591,1.943,3.195,2,3071.943,44.007,24956.806,0.536
2.391,5.863,3.452,2.897,6.813,3.751,3.435,3.465,3.215,91.095,3.527,4.669,1.241,3.112,2.212,1.979,2.882,4.141,3.691,1.631,2.565,3,3.871,3.694,3.334,3.29,2,540.268,25.444,2550.711,0
2.371,1.46,3.612,2.927,3.264,3.107,4.524,3.459,1.115,291.011,3.593,3.174,4.15,3.042,2.334,2.672,2.64,4.822,2.153,3.231,5.894,3,1.022,3.748,1.324,3.059,2,2464.799,42.15,23710.779,1.072
3.116,2.796,3.925,2.754,6.332,3.096,4.715,5.568,4.122,31.384,2.951,4.617,4.052,3.353,2.229,3.921,3.002,4.733,2.773,2.667,3.826,3,5.964,3.412,3.989,3.309,2,89.237,14.223,268.929,0.536
2.487,2.89,3.669,3.758,3.822,3.081,4.882,4.557,3.494,13.308,1.111,4.56,2.225,2.246,2.357,4.149,2.747,2.911,2.013,4.922,3.288,3,5.82,3.06,1.476,3.113,2,37.589,11.02,164.776,0.536
2.07,1.925,4.914,2.141,8.587,3.773,1.481,5.076,4.537,150.106,1.116,4.455,1.799,3.216,2.009,4.399,2.997,4.348,3.797,2.12,3.892,3,3.148,3.286,4.366,3.623,2,451.942,23.299,5894.929,0
2.495,1.922,3.575,3.439,6.449,3.715,3.994,4.52,3.628,140.661,2.645,4.71,4.079,3.287,2.963,1.509,2.197,4.799,2.317,1.695,3.616,3,5.828,3.738,2.597,3.747,2,501.862,24.835,4079.574,0.536
2.291,2.137,3.756,2.861,7.964,1.868,4.149,5.892,2.455,229.621,2.52,3.717,2.548,2.734,2.051,2.627,2.173,3.965,2.511,3.132,3.102,3,4.177,3.382,4.823,3.76,2,560.196,24.98,2622.326,0
2.379,2.993,3.568,2.491,5.119,1.516,2.572,4.22,3.967,48.299,2.085,3.839,1.989,1.14,2.144,3.255,1.158,3.532,2.57,1.986,3.998,3,3.297,3.481,4.994,3.435,2,281.235,20.447,2539.528,0
2.276,3.077,3.266,2.358,5.851,3.523,2.935,2.487,1.06,106.099,3.865,3.885,2.475,3.093,2.379,3.122,1.74,2.222,3.353,3.027,4.982,3,3.696,3.619,1.17,3.331,2,460.042,24.984,8268.766,0.536
3.094,1.744,4.686,2.025,6.343,3.673,4.126,5.157,2.421,83.845,3.934,4.058,1.271,2.117,2.355,2.643,1.007,4.052,2.545,2.382,3.394,3,5.475,3.351,1.401,3.527,2,415.911,24.018,4926.157,1.609
3.618,1.75,3.107,2.927,4.434,3.646,4.726,2.476,4.286,96.865,2.689,4.712,2.097,1.961,2.09,3.672,3.606,4.049,2.982,3.895,4.476,3,2.014,3.002,3.188,3.412,2,732.075,27.169,5184.425,0.536
2.007,1.339,3.782,4.184,5.303,2.708,3.837,5.509,3.23,132.03,1.003,3.011,2.361,1.684,2.476,3.429,2.071,2.605,2.482,2.649,4.896,3,3.629,3.382,1.944,3.124,2,786.217,28.817,5875.311,0.268
2.027,3.13,3.107,2.486,4.423,2.936,3.639,1.298,3.165,92.695,2.267,3.387,3.484,2.527,2.329,4.136,2.012,3.112,3.224,4.854,4.071,3,3.226,3.662,2.061,3.681,2,623.314,25.963,4167.325,0
2.27,1.064,3.561,3.373,8.497,2.384,4.701,4.967,4.74,79.802,1.675,3.268,1.463,3.788,2.633,5.084,2.001,3.854,2.42,2.908,3.419,3,3.801,3.268,4.002,3.743,2,313.968,20.761,1611.453,0.268
2.582,1.689,3.078,2.191,5.675,3.697,4.162,3.039,4.917,314.597,3.04,4.838,2.817,3.233,2.476,2.639,1.516,2.153,1.814,1.997,3.238,3,3.299,3.227,1.592,3.893,2,1110.643,32.575,24924.99,2.145
3.187,1.428,3.826,2.838,4.722,1.972,2.133,5.561,2.745,200.779,2.055,4.565,2.157,3.514,2.067,5.418,3.223,4.566,3.457,1.232,3.438,3,2.564,3.305,4.614,3.75,2,713.161,27.327,4848.23,0.536
2.226,4.83,3.089,3.738,3.871,3.228,4.176,5.169,2.191,229.996,2.851,4.752,3.102,1.924,2.322,3.966,2.193,2.818,3.401,4.124,3.731,3,4.466,3.411,1.96,3.267,2,726.103,28.328,2950.927,0
4.331,1.677,3.222,2.236,5.364,2.513,1.421,2.992,1.216,18.29,1.858,3.499,4.018,3.699,2.364,4.967,1.495,4.85,3.527,1.338,5.804,3,4.584,3.392,2.768,3.074,2,104.94,15.767,1681.348,0.268
3.535,2.932,3.136,3.359,4.496,2.105,4.253,4.567,2.732,23.401,3.627,3.493,2.995,3.789,2.549,3.509,1.819,3.508,1.026,1.188,3.477,3,4.313,3.876,1.486,3.816,2,76.621,14.315,986.033,1.072
2.338,3.924,3.835,2.574,3.83,2.158,4.869,3.208,4.266,144.44,3.11,3.578,1.221,1.578,2.443,1.871,1.488,4.485,3.12,2.44,4.897,3,1.488,3.206,4.214,3.507,2,937.729,29.767,9430.979,0
2.316,2.713,3.664,2.629,5.719,2.759,4.137,4.141,2.988,15.214,3.658,4.763,4.344,1.473,2.232,1.127,1.792,4.12,1.789,1.513,3.663,3,2.481,3.44,1.212,3.903,2,72.591,13.987,1200.876,2.413
2.133,1.746,3.412,2.266,3.799,3.626,4.721,5.986,3.353,340.783,2.136,4.736,4.363,2.092,2.627,4.841,2.445,3.326,1.916,1.691,5.666,3,2.987,3.811,1.993,3.4,2,1851.661,37.11,13294.252,2.413
2.527,3.02,3.843,2.632,5.276,2.625,4.277,3.508,2.767,191.465,3.697,3.961,2.397,3.337,2.182,2.304,1.489,2.539,1.471,2.138,4.818,3,4.151,3.948,4.703,3.123,2,768.254,28.123,5258.081,1.072
2.105,1.283,3.176,2.328,5.565,3.721,2.709,1.848,1.438,139.743,1.458,3.495,4.729,3.187,2.754,3.878,1.143,3.502,3.288,3.004,3.223,3,1.838,3.239,1.64,3.636,2,765.404,29.088,12872.25,1.34
2.649,3.126,3.126,2.187,5.375,3.803,3.495,4.633,4.048,25.081,2.764,3.776,4.914,3.367,2.381,5.097,4.878,3.807,2.882,3.338,5.84,3,3.228,3.375,2.71,3.124,2,112.568,15.371,393.306,0
4.092,2.963,4.322,2.56,4.558,3.409,4.442,2.688,2.188,14.029,1.38,4.164,1.731,3.806,2.091,3.57,2.119,4.354,1.781,1.555,3.646,3,1.094,3.423,4.831,3.35,2,118.564,15.97,888.476,2.145
2.121,4.775,3.641,2.737,3.951,3.194,4.68,5.006,4.812,182.864,2.097,4.91,4.561,1.022,2.3,1.716,2.308,2.634,2.097,1.354,5.858,3,3.325,3.884,4.737,3.784,2,1088.445,30.904,3768.325,0.536
2.934,1.66,3.757,2.254,6.231,2.431,3.183,5.463,2.151,80.003,1.96,3.188,4.891,3.663,2.404,3.192,2.365,3.875,1.389,3.431,2.907,3,5.472,3.434,3.051,3.08,2,214.535,19.016,988.943,1.34
3.004,2.8,3.356,3.191,4.043,1.662,1.552,4.675,4.131,111.863,2.067,3.152,3.112,1.076,2.123,3.282,2.102,3.816,2.512,2.371,4.996,3,1.128,3.917,4.707,3.668,2,547.456,24.853,8572.541,0
2.016,2.907,3.962,3.249,5.228,3.528,3.293,3.106,4.149,25.377,1.655,4.999,3.96,3.994,2.546,4.339,2.212,2.803,2.496,2.803,4.962,3,2.319,3.195,2.716,3.518,2,97.294,14.971,828.589,0.536
3.259,2.041,3.491,2.834,5.898,3.379,4.377,4.004,1.891,247.118,1.485,3.124,1.734,2.704,2.776,3.881,1.003,4.028,3.899,1.153,3.4,3,5.068,3.459,4.368,3.597,2,2002.022,39.115,9971.147,0.268
2.076,5.022,3.209,3.006,5.965,3.952,1.716,2.737,4.445,217.432,2.655,4.805,3.936,3.48,2.42,3.464,2.232,4.1,3.247,3.46,3.479,3,2.325,3.542,1.52,3.424,2,980.417,30.434,9922.12,0.268
3.061,2.189,3.077,2.983,3.565,3.054,2.501,1.849,2.72,90.524,3.472,4.507,1.151,2.115,2.481,4.254,2.434,4.341,2.999,2.502,3.284,3,2.241,3.792,2.577,3.858,2,581.602,25.91,12358.406,0.536
2.554,3.393,3.001,2.625,4.04,3.526,3.976,4.502,1.476,165.796,3.712,4.613,2.59,1.924,2.5,2.411,4.406,4.502,3.446,1.091,3.217,3,5.118,3.465,4.468,3.636,2,533.373,24.91,2623.188,0
3.943,1.005,3.263,2.643,7.179,3.803,1.961,2.997,3.675,44.658,2.805,4.356,2.688,3.769,2.801,3.58,1.006,4.846,1.648,1.124,3.369,3,3.198,3.493,4.144,3.211,2,228.484,19.764,4856.72,1.609
3.263,1.221,4.377,4.05,9.92,3.178,4.863,5.065,4.294,122.851,1.252,4.268,1.155,2.39,2.04,2.395,1.432,3.024,1.91,2.431,4.614,3,1.84,3.757,4.92,3.322,2,593.381,25.11,5050.542,2.145
2.613,4.016,4.79,2.143,3.094,3.223,3.869,4.013,3.258,59.284,1.724,3.563,4.13,2.582,2.906,1.734,1.9,3.191,3.696,2.801,5.932,3,1.628,3.929,2.87,3.268,2,509.116,24.945,2824.123,0.536
2.614,4.507,3.399,3.369,3.446,3.157,1.199,4.018,4.566,238.534,3.09,3.13,1.277,3.859,2.479,3.862,2.11,3.155,3.394,1.406,4.997,3,5.908,3.104,2.605,3.127,2,447.538,24.112,8409.036,0
3.607,1.745,3.489,2.86,5.462,3.196,2.285,3.504,3.544,142.408,1.543,4.676,3.632,3.913,2.992,2.628,1.793,3.314,3.572,1.404,4.883,3,4.98,3.507,4.639,3.864,2,413.007,23.347,4629.382,0
2.758,4.94,3.127,3.076,4.933,3.587,1.127,5.171,2.746,94.963,2.053,4.842,3.686,2.617,2.493,3.216,3.137,2.878,3.393,3.668,3.315,3,2.696,3.441,3.354,3.857,2,417.965,22.752,1794.102,0
2.431,1.294,3.857,2.49,5.999,1.462,4.04,3.864,3.759,124.412,2.335,3.275,3.86,2.474,2.149,5.593,1.307,4.805,1.557,4.131,3.568,3,3.663,3.919,2.979,3.017,2,416.916,23.004,3440.289,1.072
2.668,4.614,3.683,3.641,5.183,3.968,3.562,5.128,3.884,134.556,3.115,3.962,3.485,2.138,2.467,1.374,2.903,4.905,2.622,2.015,3.295,3,5.441,3.354,4.254,3.351,2,565.864,25.04,2024.291,0
2.48,3.217,3.956,3.495,8.749,3.293,4.315,5.971,2.475,201.694,2.74,4.725,1.635,2.968,2.314,3.448,1.725,2.515,2.838,1.23,2.858,3,5.315,3.498,1.565,3.803,2,403.236,24.202,3797.512,0.536
2.104,1.469,3.62,2.868,5.56,3.654,2.145,3.26,1.337,81.083,1.998,3.456,1.446,1.787,2.462,4.778,2.349,3.968,2.938,1.369,2.567,3,5.494,3.731,1.627,3.88,2,547.48,26.814,7356.961,0.804
2.268,3.34,3.195,2.019,5.703,3.253,4.934,4.193,2.817,59.376,3.372,3.907,4.505,2.497,2.968,1.204,3.103,2.14,2.907,1.147,4.933,3,1.363,3.608,3.866,3.495,2,320.864,21.491,1620.791,0
2.099,2.964,3.984,2.377,5.213,2.028,3.509,2.44,1.31,64.523,3.267,4.692,1.62,1.864,2.08,1.24,2.682,3.134,2.274,2.403,5.191,3,2.777,3.943,4.349,3.834,2,400.173,23.254,4170.939,0.536
2.762,4.204,3.66,2.629,3.116,2.175,2.149,2.17,4.871,38.997,1.196,3.073,4.539,3.47,2.184,2.753,3.47,4.594,2.642,2.281,5.204,3,1.537,3.233,2.544,3.305,2,206.994,18.239,2604.975,0.536
2.185,1.039,3.105,4.32,3.357,3.357,4.862,4.042,2.949,253.24,1.609,3.344,1.719,1.064,2.255,5.958,1.664,2.716,1.114,4.101,4.501,3,4.176,3.621,4.047,3.654,2,1273.537,32.181,7883.858,1.34
2.394,2.373,4.818,2.734,6.214,3.826,2.934,4.946,3.203,39.363,1.287,3.826,1.22,2.383,2.446,3.541,1.393,2.547,1.218,4.064,3.057,3,2.319,3.566,3.853,3.071,2,194.469,18.135,1548.852,1.877
2.581,1.221,3.293,3.263,3.977,3.273,3.868,3.608,2.761,61.795,1.144,3.028,4.361,1.217,2.623,5.038,1.547,3.729,3.005,1.413,4.471,3,5.931,3.227,2.845,3.574,2,345.789,22.703,2672.077,0.268
4.178,2.337,3.131,2.652,3.552,3.036,4.509,2.693,4.357,205.774,2.287,4.511,4.699,2.599,2.075,5.385,2.969,3.595,2.984,3.694,5.922,3,1.471,3.687,2.705,3.363,2,897.958,28.653,8514.623,0.804
2.427,5.435,4.519,2.452,4.938,3.088,4.573,5.024,1.917,60.354,3.951,3.672,1.499,2.921,2.379,5.889,1.389,2.784,3.79,3.286,2.561,3,3.167,3.976,2.72,3.567,2,258.188,20.799,795.225,0
2.453,2.46,3.271,2.286,6.327,3.462,2.013,2.778,2.86,157.92,3.037,3.384,4.737,2.703,2.095,1.968,1.779,3.182,1.561,1.264,3.279,3,1.382,3.079,4.455,3.599,2,582.736,26.19,11888.698,1.072
2.697,1.793,4.118,2.168,3.167,2.849,1.552,5.607,3.953,179.472,2.167,4.339,3.874,3.477,2.274,4.828,4.518,3.566,2.775,4.697,5.158,3,3.807,3.268,3.598,3.388,2,553.747,24.134,1974.125,1.072
2.14,1.541,3.666,2.467,3.379,2.223,4.317,5.699,4.896,308.775,2.183,4.901,2.887,2.451,2.775,1.767,3.697,3.531,1.849,1.543,3.636,3,4.836,3.108,2.687,3.635,2,782.182,27.558,6348.747,1.609
2.103,2.096,3.784,2.577,4.474,3.553,4.953,1.668,3.923,146.873,1.19,3.761,4.012,1.363,2.237,3.615,2.437,4.968,1.258,3.282,2.431,3,4.289,3.933,3.017,3.945,2,668.332,26.292,7487.554,1.34
2.19,1.023,4.657,2.241,3.482,3.077,2.773,2.868,3.905,65.339,3.603,3.184,2.055,3.176,2.295,4.809,2.277,2.999,2.063,4.72,3.444,3,5.866,3.352,2.553,4,2,162.156,17.08,1590.756,0.536
2.563,3.165,3.432,2.088,3.577,3.755,4.921,3.111,1.003,239.011,2.01,3.605,4.825,3.519,2.494,5.694,1.72,2.659,3.234,1.909,5.492,3,5.529,3.152,3.747,3.423,2,1184.57,32.897,3625.097,0
2.386,2.201,3.933,3.391,5.046,2.353,1.726,5.807,3.029,114.609,2.447,4.143,4.77,2.522,2.377,2.653,4.066,4.903,3.648,1.512,5.904,3,1.965,3.192,2.039,3.544,2,627.621,26.326,3675.886,0.268
2.495,1.794,3.725,2.679,3.428,2.7,4.492,3.558,4.075,204.514,1.034,4.736,3.208,1.411,2.163,5.49,1.774,2.627,1.681,2.331,5.234,3,4.049,3.703,4.336,3.039,2,903.23,28.872,6991.008,1.609
3.167,1.423,3.998,2.562,4.117,3.602,3.532,1.787,2.313,120.202,2.542,4.257,3.58,4,2.58,2.36,1.837,3.56,1.057,4.824,2.822,3,2.756,3.37,1.547,3.403,2,346.56,22.197,5983.027,2.413
2.013,5.4,4.168,3.341,6.91,3.675,4.373,4.842,3.848,48.493,3.098,3.886,1.798,2.344,2.12,5.187,1.176,2.04,2.678,4.343,3.783,3,2.116,3.339,2.807,3.191,2,231.042,19.147,836.539,0.536
2.888,4.307,4.137,2.763,3.889,3.706,3.016,5.337,4.808,104.791,3.404,4.492,1.482,3.478,2.123,4.228,3.756,2.066,1.278,4.257,2.526,3,1.954,3.828,1.996,3.245,2,218.786,18.509,1614.944,3.217
2.17,1.77,3.209,3.087,3.213,2.658,2.705,4.542,2.806,33.34,1.489,4.466,4.534,1.548,2.788,4.156,2.615,4.344,1.055,2.895,3.958,3,1.059,3.466,2.323,3.303,2,95.495,14.951,2029.511,1.877
3.43,1.452,3.328,2.159,8.094,3.382,3.62,3.029,4.679,378.836,1.214,4.931,3.908,3.49,2.315,5.288,1.141,2.283,2.567,2.837,4.36,3,3.844,3.6,1.632,3.05,2,1223.108,32.929,20543.236,1.072
2.709,1.305,4.674,2.493,5.166,3.481,1.768,3.623,4.903,365.433,3.917,3.453,1.541,2.726,2.488,3.244,1.165,2.812,3.135,2.345,5.548,3,1.555,3.813,2.343,3.168,2,1623.535,35.31,57752.514,0.268
3.191,3.322,3.083,3.352,7.726,3.065,3.779,5.662,3.002,43.422,2.307,3.349,3.381,1.976,2.304,5.739,2.223,3.962,3.653,2.547,2.234,3,3.308,3.199,3.516,3.902,2,322.464,21.7,707.753,0
2.017,2.284,4.159,3.154,9.531,2.298,4.884,5.975,2.284,177.874,3.55,4.442,2.476,2.949,2.658,1.805,1.089,3.481,3.352,2.379,4.995,3,5.188,3.114,4.908,3.708,2,496.919,24.486,1876.539,0
2.476,1.198,3.475,3.246,5.124,3.731,3.102,1.767,1.504,106.583,3.344,4.197,1.85,3.958,2.282,5.986,2.334,4.507,1.447,4.971,3.632,3,5.556,3.515,4.368,3.639,2,225.95,19.06,2044.568,1.609
2.017,2.71,3.058,3.292,4.927,2.761,4.147,2.679,2.799,252.938,1.625,4.603,2.276,1.139,2.351,4.068,2.875,4.151,3.315,2.458,3.185,3,1.533,3.415,3.121,3.633,2,2118.855,38.539,16188.633,0
2.258,3.543,3.232,4.614,6.84,3.571,4.284,5.86,2.974,302.357,1.387,3.785,1.949,3.009,2.785,2.138,3.164,2.288,2.865,2.207,2.783,3,1.566,3.477,4.916,3.775,2,1597.581,33.619,3302.515,0.268
2.512,1.268,3.093,3.308,4.001,3.933,2.686,5.368,3.859,194.6,1.677,4.893,3.091,1.704,2.57,5.852,3.886,4.879,1.96,1.078,2.52,3,4.917,3.121,1.614,3.863,2,865.88,29.393,6757.047,1.609
2.718,4.985,3.372,2.196,5.106,1.238,3.698,5.478,4.546,57.584,1.205,3.669,4.793,1.514,2.088,5.122,1.727,3.118,2.985,3.265,4.038,3,4.542,3.111,3.368,3.166,2,250.3,19.885,525.461,0.268
2.733,4.262,4.819,2.67,5.186,2.756,4.639,4.832,3.381,100.83,1.427,4.14,3.008,2.327,2.442,2.792,2.096,2.64,3.669,4.254,3.28,3,1.056,3.147,2.356,3.021,2,438.956,23.107,1745.84,0.268
2.46,5.179,3.304,2.783,4.402,3.963,2.751,1.713,2.454,52.786,1.807,4.166,4.29,2.332,2.654,4.547,2.147,4.602,3.964,2.504,4.403,3,4.752,3.955,1.467,3.114,2,400.068,23.57,2634.074,0.536
3.557,1.377,3.188,2.614,5.04,2.5,2.369,5.595,2.794,110.964,2.061,4.967,3.822,2.488,2.488,2.466,4.255,4.595,1.057,3.013,3.713,3,3.071,3.399,4.701,3.576,2,380.614,21.937,2143.287,1.609
2.852,2.127,3.615,2.27,3.554,2.519,2.849,2.554,4.579,305.586,3.263,3.931,2.928,3.471,2.031,2.955,4.098,4.019,1.523,1.416,5.252,3,5.85,3.961,3.77,3.859,2,731.55,27.288,12223.17,1.072
2.343,4.894,4,3.583,7.317,3.377,4.714,4.442,2.65,69.447,3.797,3.358,2.186,3.81,2.267,5.172,2.127,2.634,2.692,2.248,5.316,3,1.54,3.942,3.187,3.853,2,517.804,25.143,1890.844,0
2.257,3.42,3.656,3.103,4.305,1.518,3.975,1.598,3.05,286.613,2.041,4.303,3.325,2.225,2.431,2.384,1.047,4.23,3.803,3.666,5.587,3,3.381,3.92,4.334,3.18,2,1742.551,35.539,9969.754,0.536
2.915,3.441,3.853,2.813,9.618,1.853,3.716,3.279,4.39,53.841,1,3.554,4.308,3.816,2.49,2.25,1.31,4.871,3.63,2,5.497,3,5.15,3.248,4.545,3.063,2,205.838,18.687,1074.676,0.268
2.255,4.121,3.905,3.252,7.281,3.902,4.833,1.241,3.01,227.964,1.404,4.433,4.331,3.003,2.601,1.581,1.2,4.951,3.853,2.165,2.848,3,1.938,3.306,4.266,3.594,2,1810.181,37.227,7072.422,0
2.229,5.49,3.124,3.181,8.923,3.963,3.04,5.971,4.708,41.246,2.787,3.907,4.503,3.962,2.543,4.76,3.34,4.106,1.973,3.213,3.487,3,1.608,3.603,1.732,3.575,2,167.356,17.423,604.712,1.609
2.012,1.693,4.199,2.109,3.568,2.6,4.892,2.827,4.929,214.686,1.932,3.897,3.069,1.272,2.533,4.594,1.879,3.014,3.675,1.253,2.819,3,1.104,3.342,3.496,3.971,2,1054.309,30.984,11535.323,0.268
2.716,3.558,3.811,2.694,5.234,3.472,4.991,2.341,4.968,230.788,1.668,4.347,4.965,3.427,2.907,1.928,2.869,4.292,3.573,1.461,3.96,3,1.114,3.789,1.025,3.949,2,1561.115,35.108,12178.591,1.072
2.633,4.866,3.27,3.863,6.225,3.248,2.672,4.992,2.171,34.478,1.475,3.969,3.654,1.424,2.211,2.415,3.862,3.61,3.733,3.885,5.648,3,3.848,3.417,4.537,3.374,2,207.398,18.24,494.446,0.268
2.968,3.59,3.778,3.747,8.888,3.207,3.798,5.214,4.923,214.215,3.156,4.7,1.93,3.686,2.19,3.571,3.016,3.576,2.729,1.102,4.918,3,4.226,3.294,1.917,3.394,2,617.498,26.323,6690.545,0.536
2.282,2.27,4.633,2.418,7.6,3.691,4.246,3.108,4.473,166.139,3.219,4.578,3.342,2.326,2.476,2.15,2.057,4.234,3.448,4.656,3.052,3,4.184,3.237,2.963,3.822,2,570.325,24.851,3941.88,0
2.414,5.665,3.006,3.886,4.879,1.777,3.108,5.392,4.915,15.837,2.409,3.403,4.414,1.753,2.522,2.934,2.191,3.761,2.778,2.034,5.7,3,1.672,3.184,3.954,3.222,2,83.323,13.97,328.631,0
2.25,2.013,3.814,2.16,6.137,3.89,2.074,3.21,4.612,16.241,3.409,3.636,2.102,1.807,2.478,4.154,1.721,2.752,1.46,4.864,2.623,3,4.574,3.446,4.171,3.763,2,56.225,12.306,480.336,1.072
2.881,1.562,3.436,3.405,5.812,3.799,4.94,2.024,2.545,70.128,1.8,4.701,3.299,3.652,2.518,5.535,3.565,2.47,3.968,1.731,5.617,3,2.744,3.04,3.231,3.349,2,232.98,19.34,1849.917,0
2.029,3.799,3.235,2.328,7.491,1.587,3.915,3.748,2.278,62.786,2.927,4.84,1.128,2.575,2.086,3.484,2.043,2.531,1.037,1.543,4.161,3,3.886,3.569,4.048,3.296,2,220.31,19.388,2354.83,2.145
2.325,3.413,4.932,2.783,8.95,2.921,4.452,4.511,2.915,38.627,2.625,4.542,1.8,2.876,2.169,4.571,1.549,4.477,2.943,4.928,3.803,3,4.873,3.594,3.788,3.101,2,190.373,18.228,549.017,1.072
2.505,1.591,3.26,2.474,5.291,3.628,3.08,2.385,3.645,116.066,3.142,4.002,1.758,1.426,2.727,3.731,2.384,2.887,3.869,1.408,5.498,3,4.883,3.252,1.898,3.774,2,704.32,27.32,13873.564,0.536
2.761,2.026,4.082,2.534,8.384,3.756,3.193,5.485,3.319,45.719,1.692,4.989,4.698,2.011,2.736,2.373,2.559,2.679,2.47,3.527,5.072,3,3.835,3.814,2.96,3.771,2,188.998,17.874,1207.717,1.072
